09-23-2017 13:28:36.656,-,AT,"ERROR,0000EEB0000026D1,XBEE-PRO XSC (S3B) 19200,3111,COM5 - 9600/8/N/1/N,10"
09-23-2017 13:29:42.429,5940,RECV,2E30300D0A426F617420646972656374696F6E3A203133332E39320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154
09-23-2017 13:29:42.492,5941,RECV,494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E34383334393230303030
09-23-2017 13:29:42.555,5942,RECV,0D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D
09-23-2017 13:29:42.617,5943,RECV,0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3337372E30300D0A
09-23-2017 13:29:42.680,5944,RECV,5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E73
09-23-2017 13:29:42.742,5945,RECV,6F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D
09-23-2017 13:29:42.805,5946,RECV,0A4C617469747564653A2034322E343434353038353030300D0A4C6F6E6769747564653A202D37362E343833373437353030300D0A57696E6420772E722E
09-23-2017 13:29:42.867,5947,RECV,74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203132372E33320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E
09-23-2017 13:29:42.930,5948,RECV,2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A46
09-23-2017 13:29:42.992,5949,RECV,4143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E
09-23-2017 13:29:43.055,5950,RECV,74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C
09-23-2017 13:29:43.117,5951,RECV,653A202D3338332E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D
09-23-2017 13:29:43.180,5952,RECV,2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333350D
09-23-2017 13:29:43.242,5953,RECV,0A494D5520537475636B210D0A4C617469747564653A2034322E343434343937363637300D0A4C6F6E6769747564653A202D37362E3438333734363833
09-23-2017 13:29:43.305,5954,RECV,33300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203132352E31370D0A2D2D2D2D2D2D2D2D
09-23-2017 13:29:43.367,5955,RECV,2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E
09-23-2017 13:29:43.430,5956,RECV,343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F
09-23-2017 13:29:43.492,5957,RECV,4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A20
09-23-2017 13:29:43.555,5958,RECV,2D3338352E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F
09-23-2017 13:29:43.617,5959,RECV,746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203238340D0A494D
09-23-2017 13:29:43.680,5960,RECV,5520537475636B210D0A4C617469747564653A2034322E343434343937363637300D0A4C6F6E6769747564653A202D37362E343833373436383333300D
09-23-2017 13:29:43.742,5961,RECV,0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A20313239
09-23-2017 13:29:43.805,5962,RECV,2E30320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34343436
09-23-2017 13:29:43.867,5963,RECV,3132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E6465642053
09-23-2017 13:29:43.930,5964,RECV,6563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74
09-23-2017 13:29:43.992,5965,RECV,656E64656420616E676C653A202D3338312E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A
09-23-2017 13:29:44.055,5966,RECV,2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420
09-23-2017 13:29:44.117,5967,RECV,426F61743A203235360D0A494D5520537475636B210D0A4C617469747564653A2034322E343434343833383333300D0A4C6F6E6769747564653A202D3736
09-23-2017 13:29:44.180,5968,RECV,2E343833373333383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203133312E36320D
09-23-2017 13:29:44.242,5969,RECV,0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34343436313230
09-23-2017 13:29:44.320,5970,RECV,3030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E6465642053656374
09-23-2017 13:29:44.367,5971,RECV,6F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F6666
09-23-2017 13:29:44.430,5972,RECV,7365742066726F6D20696E74656E64656420616E676C653A202D3337392E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E67
09-23-2017 13:29:44.492,5973,RECV,6C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E64207265
09-23-2017 13:29:44.555,5974,RECV,6164696E6720772E722E7420426F61743A203236320D0A494D5520537475636B210D0A4C617469747564653A2034322E343434343833383333300D0A4C6F
09-23-2017 13:29:44.617,5975,RECV,6E6769747564653A202D37362E343833373333383333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F6174206469726563
09-23-2017 13:29:44.680,5976,RECV,74696F6E3A203133332E35300D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E74202330
09-23-2017 13:29:44.742,5977,RECV,3A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A
09-23-2017 13:29:44.805,5978,RECV,496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F6666736574
09-23-2017 13:29:44.867,5979,RECV,2066726F6D20696E74656E64656420616E676C653A202D3337372E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A
09-23-2017 13:29:44.930,5980,RECV,203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E64207265616469
09-23-2017 13:29:44.992,5981,RECV,6E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434343731303030300D0A4C6F6E6769
09-23-2017 13:29:45.055,5982,RECV,747564653A202D37362E343833373231363637300D0A57696E6420772E722E74204E6F7274683A203237302E3030
09-23-2017 13:29:45.117,5983,RECV,0D0A426F617420646972656374696F6E3A203134312E36350D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E6578
09-23-2017 13:29:45.180,5984,RECV,7420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F5454
09-23-2017 13:29:45.242,5985,RECV,4F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531
09-23-2017 13:29:45.305,5986,RECV,302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3336392E30300D0A5361696C20616E676C653A203130342E3030
09-23-2017 13:29:45.367,5987,RECV,0D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E
09-23-2017 13:29:45.431,5988,RECV,742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C617469747564653A2034322E34343434
09-23-2017 13:29:45.493,5989,RECV,3731303030300D0A4C6F6E6769747564653A202D37362E343833373231363637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A42
09-23-2017 13:29:45.556,5990,RECV,6F617420646972656374696F6E3A203135312E30340D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E6578742057
09-23-2017 13:29:45.634,5991,RECV,6179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D20
09-23-2017 13:29:45.681,5992,RECV,52494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30
09-23-2017 13:29:45.743,5993,RECV,300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3335392E30300D0A5361696C2061
09-23-2017 13:29:45.806,5994,RECV,6E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D
09-23-2017 13:29:45.868,5995,RECV,2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C61746974
09-23-2017 13:29:45.931,5996,RECV,7564653A2034322E343434343731303030300D0A4C6F6E6769747564653A202D37362E343833373231363637300D0A57696E6420772E722E74204E6F7274
09-23-2017 13:29:45.993,5997,RECV,683A203237302E30300D0A426F617420646972656374696F6E3A203136352E30330D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D
09-23-2017 13:29:46.056,5998,RECV,2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E4720
09-23-2017 13:29:46.118,5999,RECV,4C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E646564
09-23-2017 13:29:46.181,6000,RECV,20616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3334352E30300D0A5361696C20616E676C
09-23-2017 13:29:46.243,6001,RECV,653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D
09-23-2017 13:29:46.306,6002,RECV,2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C61746974756465
09-23-2017 13:29:46.368,6003,RECV,3A2034322E343434343634313637300D0A4C6F6E6769747564653A202D37362E343833373131363637300D0A5769
09-23-2017 13:29:46.431,6004,RECV,6E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203136342E34300D0A2D2D2D2D2D2D2D2D2D2D4E415649
09-23-2017 13:29:46.493,6005,RECV,474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E34383334393230
09-23-2017 13:29:46.556,6006,RECV,3030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C454654
09-23-2017 13:29:46.618,6007,RECV,0A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3334362E30
09-23-2017 13:29:46.681,6008,RECV,300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053
09-23-2017 13:29:46.759,6009,RECV,656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D552053747563
09-23-2017 13:29:46.806,6010,RECV,6B210D0A4C617469747564653A2034322E343434343634313637300D0A4C6F6E6769747564653A202D37362E343833373131363637300D0A57696E6420
09-23-2017 13:29:46.868,6011,RECV,772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203135382E38320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154
09-23-2017 13:29:46.931,6012,RECV,494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030
09-23-2017 13:29:46.993,6013,RECV,300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F72
09-23-2017 13:29:47.056,6014,RECV,3A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420
09-23-2017 13:29:47.118,6015,RECV,616E676C653A202D3335322E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D
09-23-2017 13:29:47.181,6016,RECV,2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A20
09-23-2017 13:29:47.243,6017,RECV,3333340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434343534313637300D0A4C6F6E6769747564653A202D37362E34383337
09-23-2017 13:29:47.337,6018,RECV,3037313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203136302E38390D0A2D2D2D2D
09-23-2017 13:29:47.368,6019,RECV,2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D
09-23-2017 13:29:47.431,6020,RECV,37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A2042
09-23-2017 13:29:47.493,6021,RECV,4F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E67
09-23-2017 13:29:47.556,6022,RECV,6C653A202D3335302E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D
09-23-2017 13:29:47.618,6023,RECV,2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A20333334
09-23-2017 13:29:47.681,6024,RECV,0D0A494D5520537475636B210D0A4C617469747564653A2034322E343434343534313637300D0A4C6F6E67697475
09-23-2017 13:29:47.744,6025,RECV,64653A202D37362E343833373037313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A20
09-23-2017 13:29:47.806,6026,RECV,3136302E35320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65
09-23-2017 13:29:48.119,6027,RECV,0A4C6F6E6769747564653A20
09-23-2017 13:29:48.181,6028,RECV,2D37362E343833373034333333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203136302E
09-23-2017 13:29:48.259,6029,RECV,34320D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E34343436
09-23-2017 13:29:48.306,6030,RECV,3132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748
09-23-2017 13:29:48.368,6031,RECV,540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A
09-23-2017 13:29:48.431,6032,RECV,4F66667365742066726F6D20696E74656E64656420616E676C653A202D3335302E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C
09-23-2017 13:29:48.493,6033,RECV,20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E
09-23-2017 13:29:48.556,6034,RECV,642072656164696E6720772E722E7420426F61743A203239300D0A494D5520537475636B210D0A4C617469747564653A2034322E34343434343331363730
09-23-2017 13:29:48.618,6035,RECV,0D0A4C6F6E6769747564653A202D37362E343833373034333333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F61742064
09-23-2017 13:29:48.681,6036,RECV,6972656374696F6E3A203135372E37360D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E
09-23-2017 13:29:48.743,6037,RECV,742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D
09-23-2017 13:29:48.806,6038,RECV,0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66
09-23-2017 13:29:48.868,6039,RECV,667365742066726F6D20696E74656E64656420616E676C653A202D3335332E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E
09-23-2017 13:29:48.931,6040,RECV,676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072
09-23-2017 13:29:48.993,6041,RECV,656164696E6720772E722E7420426F61743A203238320D0A494D5520537475636B210D0A4C617469747564653A2034
09-23-2017 13:29:49.056,6042,RECV,322E343434343333313637300D0A4C6F6E6769747564653A202D37362E343833373032383333300D0A57696E6420772E722E74204E6F7274683A203237
09-23-2017 13:29:49.118,6043,RECV,302E30300D0A426F617420646972656374696F6E3A203135342E32350D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A
09-23-2017 13:29:49.181,6044,RECV,4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420
09-23-2017 13:29:49.243,6045,RECV,424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C65
09-23-2017 13:29:49.306,6046,RECV,3A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3335362E30300D0A5361696C20616E676C653A203130
09-23-2017 13:29:49.368,6047,RECV,342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A4375
09-23-2017 13:29:49.431,6048,RECV,7272656E742077696E642072656164696E6720772E722E7420426F61743A203239350D0A494D5520537475636B210D0A4C617469747564653A2034322E34
09-23-2017 13:29:49.493,6049,RECV,3434343333313637300D0A4C6F6E6769747564653A202D37362E343833373032383333300D0A57696E6420772E722E74204E6F7274683A203237302E30
09-23-2017 13:29:49.556,6050,RECV,300D0A426F617420646972656374696F6E3A203135352E30350D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E6578
09-23-2017 13:29:49.618,6051,RECV,7420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A
09-23-2017 13:29:49.681,6052,RECV,464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A49
09-23-2017 13:29:49.743,6053,RECV,6E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3335352E30300D0A5361
09-23-2017 13:29:49.806,6054,RECV,696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D
09-23-2017 13:29:49.868,6055,RECV,2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A494D5520537475636B210D0A4C
09-23-2017 13:29:49.931,6056,RECV,617469747564653A2034322E343434343333313637300D0A4C6F6E6769747564653A202D37362E343833373032383333300D0A57696E6420772E722E7420
09-23-2017 13:29:49.993,6057,RECV,4E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203134392E35350D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D
09-23-2017 13:29:50.056,6058,RECV,2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143
09-23-2017 13:29:50.118,6059,RECV,494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E
09-23-2017 13:29:50.181,6060,RECV,64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3336312E30300D0A5361696C20
09-23-2017 13:29:50.243,6061,RECV,616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D52
09-23-2017 13:29:50.337,6062,RECV,6F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203333340D0A49
09-23-2017 13:29:50.368,6063,RECV,4D5520537475636B210D0A4C617469747564653A2034322E343434343232303030300D0A4C6F6E6769747564653A202D37362E34383336393533333330
09-23-2017 13:29:50.431,6064,RECV,0D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203134342E38340D0A2D2D2D2D2D2D2D2D2D2D
09-23-2017 13:29:50.494,6065,RECV,4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030302C202D37362E343833
09-23-2017 13:29:50.556,6066,RECV,343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D20
09-23-2017 13:29:50.619,6067,RECV,4C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D33
09-23-2017 13:29:50.681,6068,RECV,36362E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A20313139792053656E
09-23-2017 13:29:50.744,6069,RECV,736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61743A203239350D0A494D5520537475636B
09-23-2017 13:29:50.806,6070,RECV,210D0A4C617469747564653A2034322E343434343232303030300D0A4C6F6E6769747564653A202D37362E343833363935333333300D0A57696E6420772E
09-23-2017 13:29:50.869,6071,RECV,722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203134342E37340D0A2D2D2D2D2D2D2D2D2D2D4E4156
09-23-2017 13:29:50.931,6072,RECV,49474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132
09-23-2017 13:29:50.994,6073,RECV,303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563
09-23-2017 13:29:51.056,6074,RECV,746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64
09-23-2017 13:29:51.119,6075,RECV,656420616E676C653A202D3336362E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A203131392E30300D0A2D2D
09-23-2017 13:29:51.181,6076,RECV,2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720772E722E7420426F61
09-23-2017 13:29:51.244,6077,RECV,743A203239340D0A494D5520537475636B210D0A4C617469747564653A2034322E343434343232303030300D0A4C6F6E6769747564653A202D37362E34
09-23-2017 13:29:51.306,6078,RECV,3833363935333333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A203134352E30360D0A2D
09-23-2017 13:29:51.369,6079,RECV,2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A2034322E343434363132303030
09-23-2017 13:29:51.431,6080,RECV,302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74656E64656420536563746F72
09-23-2017 13:29:51.494,6081,RECV,3A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066726F6D20696E74656E64656420
09-23-2017 13:29:51.556,6082,RECV,616E676C653A202D3336352E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C65
09-23-2017 13:29:51.619,6083,RECV,3A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164
09-23-2017 13:29:51.681,6084,RECV,696E6720772E722E7420426F61743A203330390D0A494D5520537475636B210D0A4C617469747564653A2034322E343434343232303030300D0A4C6F6E67
09-23-2017 13:29:51.744,6085,RECV,69747564653A202D37362E343833363935333333300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F
09-23-2017 13:29:51.806,6086,RECV,6E3A203134382E32390D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E65787420576179706F696E742023303A20
09-23-2017 13:29:51.869,6087,RECV,34322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D2052494748540D0A0A0A496E74
09-23-2017 13:29:51.931,6088,RECV,656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E30300D0A4F66667365742066
09-23-2017 13:29:51.994,6089,RECV,726F6D20696E74656E64656420616E676C653A202D3336322E30300D0A5361696C20616E676C653A203130342E30300D0A5461696C20616E676C653A2031
09-23-2017 13:29:52.056,6090,RECV,31392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E742077696E642072656164696E6720
09-23-2017 13:29:52.119,6091,RECV,772E722E7420426F61743A203330350D0A494D5520537475636B210D0A4C617469747564653A2034322E343434343038353030300D0A4C6F6E67697475
09-23-2017 13:29:52.181,6092,RECV,64653A202D37362E343833363838313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F617420646972656374696F6E3A20
09-23-2017 13:29:52.244,6093,RECV,3135302E33300D0A2D2D2D2D2D2D2D2D2D2D4E415649474154494F4E2D2D2D2D2D2D2D2D2D2D0D0A4E6578742057
09-23-2017 13:29:52.306,6094,RECV,6179706F696E742023303A2034322E343434363132303030302C202D37362E343833343932303030300D0A464143494E47204C45465420424F54544F4D
09-23-2017 13:29:52.369,6095,RECV,2052494748540D0A0A0A496E74656E64656420536563746F723A20424F54544F4D204C4546540A0A0D0A496E74656E64656420616E676C653A203531302E
09-23-2017 13:29:52.431,6096,RECV,30300D0A4F66667365742066726F6D20696E74656E64656420616E676C653A202D3336302E30300D0A5361696C20616E676C653A203130342E30300D0A
09-23-2017 13:29:52.494,6097,RECV,5461696C20616E676C653A203131392E30300D0A2D2D2D2D2D2D2D2D2D2D526F746172792053656E736F722D2D2D2D2D2D2D2D2D2D0A43757272656E7420
09-23-2017 13:29:52.556,6098,RECV,77696E642072656164696E6720772E722E7420426F61743A203238300D0A494D5520537475636B210D0A4C617469747564653A2034322E34343434303835
09-23-2017 13:29:52.619,6099,RECV,3030300D0A4C6F6E6769747564653A202D37362E343833363838313637300D0A57696E6420772E722E74204E6F7274683A203237302E30300D0A426F61
